cleaned_content,sentiment_label
diperbarui justru ga bisa dipakai karena barcode terlalu kecil dan ga bisa diperbesar seperti aplikasi yg lamaakhirnya ga dipakai dan sekarang ada pemberitahuan untuk update saya update lagi ternyata malah ga ada kode barcodenyasaran saya buat seperti aplikasi yg lama yaitu barcode bisa diperbesar,negatif
suka banget kecewa sama pembayaran kalau lewat gopay atau paylaterdriver asalan saya sering skali nemu driver yg gak ngerti baca map ngabternya lama bayangkan ngantar makanan pesan jam  malam diantar  pagi kalian kalau rekrut harusnya punya kualifikasi sendiri ini titik sudah ada dibilangnya titik nya susah ditemuin apaan,negatif
saya sebagai penjual online hari ini saya mengalami hal yang tidak menyenangkan ada driver yang ambil orderan tapi orderan tidak diambil ke penjual sampai waktu estimasi habis padahal jarak cuma bbrapa meter aja dari lokasi driver ke tempat penjualsekarang sudah dapat dirver baru lagi sudah setengah jam belum di ambil lokasi driver dan tempat pickup pesanan deket banget membuat kecewa pembeli dan penjual tolong di arahkan lagi dirverny kalau tidak mau pickup pesanan jgn ambil orderan,negatif
nganu kok nganu e sekarang voucher yg ada di go deals ditukernya pake go pay semua trus fungsinya ngumpulin poin dari token apaan poinnya jadi nggak guna dong _ main tokennya jadi mubazir _ atau ada fungsi lain dari poin selain buat dituker sama voucher mending menu gopointsa dihapus aja kalo ngga guna jadi lebih efisien aplikasinya ngga php juga _,positif
ke order karna ketekan order padahal masi mau cek harga dan kepake paylater uda telepon cs malah gak sopan dan bilang saya miskin gak bisa bayar padahal saya mau top up dulu baru order dan gak mau pakai paylater dari ketiga pihak bilang tidak bisa cancel orderan dulu kalau ada kesalahan begini dan mau cancel dulu bagaimana tidak seperti grab  aplikasi ijo sebelah yang kasih waktu  detik payah,negatif
kenapa aplikasnya ngeleg mulu udah unistal juga di instal ulang di upgrade juga tapi ngelag lama gak bisa masuk log out terus sudah pesan gofood ngelag lagi kan kasihan drivernya nungguin di depan lama gara saya ga tau orangnya ngechat tolong dong di info ini kenapa mengecewakan sekali,negatif
ini kenapa dari kemarin banyak iklan yang muncul jadi penggunaan sosmed yang lain bikin terganggu aplikasi sudah saya uninstall tapi tetap aja iklannya sering muncul stop jangan munculin iklan yang amat sangat sering muncul di hp saya karna saya merasa terganggu sekali terima kasih,negatif
aplikasi ini sudah sangat bagus tapi saran saya kedepannya untuk fitur minta pembayaran dalam gopay bisa dimaksimalkan lagi secara lebih berguna dengan meminta dan mengirim saldo melalui link tatuan yang sudah terintegrasi dan terenkripsi agar pengguna yg diminta bisa secara cepat mengirim saldo ke pengguna yang menerima tanpa perlu menggunakan qr code,positif
"saya sudah menggunakan aplikasi ini sejak lama tapi sekarang sering 
terjadi bug pemesanan dimana saya hanya pesan satu gocar malah  yang 
keluar tolong bug ini diperbaiki kasihan para driver gocar yang lain 
susah susah ke tempat malah dicancel mentah",positif
sudah lumayan bagus update fitur aplikasinya tinggal diperbaiki update mapnya sesuai keadaan terbaru karena terkadang masih ada jalan yg belum ada di map lalu sistem terkadang membuat tujuan yg seharusnya dapat ditempuh lewat jalan yg dekat tp diputar kan ke jalan yg lebih jauh alhasil biaya pun tambah tanpa kita bisa ganti alternatif jalannya,positif
parah lokasi susah nyangkut udah beberapa hape tetep aja gapernah bener itu pengaturan lokasi aplikasi gabisa dipake gara gara pengaturan lokasi katanya belum aktif padahal udah jelas banget aktif perbaiki lagi lah jangan ngaku apk besar kalo beginian doang gabisa benerin,negatif
upgrade ke goplay plus ribet dan berteletele jika program tidak bisa membaca gambar ektp dan selfie dengan ektp setidaknya sediakan opsi pengisian data manual agar prosesnya lebih mudah toh intinya nik bisa jadi jaminan keaslian data pengguna sangat merugikan,negatif
ketika saya mau cek harga saja utk hari laintiap waktu harga nya berubahkadang malam bisa seginipas besok udh segitujadi bimbang mau nentuin budget perjalanantolong di tentuin dong harga tetap utk rutw yg samajgn di ubah karena perbedaan waktu terima kasih,positif
kumpulin poinnya sudah banyaktapi pilihan tukar go points nya cuma ituitu saja membosankan tolong dibuat seperti dulu bisa di tukar hp motor atau baju gitukalau cuma voucher dimana nantinya harus belanja dengan minimal transaksi useless jg,netral
udah makin mahal harga menjebak lagi ga kayak dulu masa diskon nya gaada tulisan before after harganya kayak menjebak gitu kalo mau ngasih diskon gausah tanggung ada maksimalnya iya emang strategi bisnis tapi pelanggan merasa dijebak,negatif
tolong aplikasi golife dijadikan  aplikasi saja supaya tidak terlalu banyak download aplikasi tolong lebih di update lagi map nya tolong ditambahkan fitur chat atau whatsapp auto conect supaya lebih memudahkan driver dan customer dalam berkomunikasi kasihan drivernya sepertinya boros pulsa ,positif
saat baca ulasan banyak yg bintang  langsung was soalnya insentif kartu pra kerja baru saja masuk langsung di coba transfer ke rekening bank tapi sebelumnya saya update aplikasi gojeknya hasilnya dalam hitungan detik transfer sudah completed langsung berangkat cek ke atm dan benar uang sudah masuk yg gagal coba update aplikasinya sebelum transfer semoga berhasil,positif
selama ini tidak ada kendala apapun lancar aman nyaman banyak voucer diskon terutama untuk gofood nya satu kendala saya pesan gocar xl tapi yg datang mobil kecil di aplikasi driver saya pesan mobil l itu bagaimana ya sistem nya tolong di perbaiki karena cust rugi harga nya lumayan berbeda tapi dapat mobil yg ga nyaman,positif
kalo kasih harga yg kosisten dong saya terlanjur siapin uang sesuai total pembayaran diawal pas di bayar di gojek nya tiba berubah harganya di aplikasi juga tiba berubah untung saya ada uang lebih kalo nggak kan kasihan gojek nya bakal dibayar kurang dam cs merasa dirugikan,negatif
jelek sekali tidak bisa batalkan pesanan saat salah pencet padahal belum ada beberapa detik orderan langsung diterima padahal saya mau ubah metode pembayaran sebelumnya aplikasi ini sangat membantu tapi terakhir kali pesan gofood pakai gopay malah dimintai lagi ongkos tunai dengan alasan harga di gofood belum update padahal di nota pembelian sudah sama dengan perkiraan gofood belum lagi driver ini lama banget nyampenya dengan jarak yg dekat dan keterangan sedang mengantarkan pesanan,negatif
udah bagus fiturnya hanya saja aktivasi gopay untuk upgradenya terlalu di persulit gimana kita bisa gunakan secara maksimal fiturnya kalau mau meningkatkan kualitas pemakaian saja gak bisa alasan penolakannya sangat tidak wajar dan tidak sesuai dengan kenyataan yg sebenar benarnya di bilang ngambil fotonya keterangan udah jelas dan normal sangat terbaca pun masih di bilang id card rusak di ganti dengan id yg lainpun juga sama saja hasilnya terus foto seperti apa yang anda butuhkan,negatif
masih sama untuk aplikasinya belum ada perubahan pada maps untuk daerah rancabungur setiap pesan selalu nyangkut sama driver di seberang sungai kasian driver nya muter jauh dan penumpang jadi menunggu lama fitur cancel  berkali ngecancel ntar kena di reputasi baik penumpang maupun drivernya,negatif
aplikasinya bagus dan berfungsi dengan baik tapi saya menyarankan untuk dikembangkan fitur pilihan jika ada kejadian seperti apabila driver mencancel orderan tolong beri customer pilihan untuk melanjutkan mencari driver lain atau tidak karena yg saya alami driver mencancel orderan krn cuaca ekstrem dan tidak memungkinkan untuk melanjutkan orderan sementara aplikasi otomatis mencari driver baru saya gak tega mau cancelnya tapi gimana kalo gak dicancel kasian juga drivernya ,positif
aplikasi terlalu sering minta di upgrade sedangkan yang berubah tidak begitu banyak bahkan tidak terlalu penting tolong dipertimbangkan utk pengelola aplikasinya krn setiap mau upgrade selalu butuh ruang yg cukup sedangkan memory saya sdh full saat ini saya lebih memilih menggunakan grab,negatif
 dulu ya soalnya masi ada yang kurangkami tidak bisa menambah titik lokasi tujuanjadi seandanyinya kita mau ke  tempat langsung g bisa harus ngomong ke driver dulu tidak sperti apk sebelah yang bisa  tujuan sekaligus sama  lagicoba seandainya gopay nya bisa buat isi paypal jugapasti lebih menyenangkan,positif
semakin ke sini gojek semakin berkembang pesat pelayanan yang disediakan jadi semakin lengkap tapi di samping itu ada juga dampak buruknya salah satunya update yang terlalu sering dan ukuran aplikasi yang jadi besar sekali dan itu cukup membuat tidak nyaman bagi pengguna yang memiliki space penyimpanan terbatas saran saya buat aplikasi versi litenya atau buat aplikasi sendiri untuk beberapa viturnya minimal satu yaitu ewaletgopay terima kasih,netral
aplikasi gojek nya sih bagus yaa banyak kasih promo cuma restonya licik yaa harga dinaikkan biar kesannya kasih diskon besar sampe harganya macam harga di resto hotel bintang  padahal cuma kaki lima kenapa sih resto cuma ngejar untung semata gak memikirkan adab jual beli kejujuran dlm berniaga bahkan kemarin order gofood desc di aplikasi dgn yg datang gak sesuai bukan cuma jauh dari ekspektasi tapi juga jauh dari yg mereka promokan di aplikasi mengecewakan,positif
akhir akhir ini harga ongkir semakin mahal ditambah lagi dengan biaya aplikasi yang juga semakin bertambah dan kenapa harus dibeban ke pembeli percuma dikasi diskon toh ditambah biaya penangan ga ada beda nya pas awal  awal sangat nyaman go food sekarang tidak lagi jadi mau pesan kudu mikir berkali kali lipat ,negatif
saya nggak bisa pesan lewat go food setiap bikin pesanan aplikasinya selalu keluar sendiri ada tulisan aplikasi go jek tlah berhenti padahal saya sdh upgrade dan beberapa kali saya install uninstall sama saja nggak ada perubahan tolong segera diperbaiki,netral
sistemnya lebih bagus seperti dulu yang dapat orderan driver yang terdekat kalau sekarang malah dapat orderan driver yang jauh padahal yang dekat banyak yang free mohon driver yang dekat aja yang masuk orderan jadi yang butuh segera bisa cepat kan kasihan kalau di cancel drivernya mohon ditingkatkan makasih ,negatif
seharusnya sebelum memesan harga udah tertera terlebih dahulu agar penumpang bisa menyesuaikan harga jadikan nggak usah repot membatalkan pesanan karena budget tidak sesuai satu lagi yang saya keluhkan perihal harga saat saya tekan set jemput disana tertera harga yang cukup melambung kontan saya batalkan kemudian saya jalan beberapa meter dan mulai memesan lagi harga mulai normal kedepannya tolong perbaiki masalah harga yang tertera sebelum pesan yang seharusnya ada dan tolong stabilkan harga,netral
tolong deteksi lokasi dibenerin lagi gw mau gofood lokasix udah nyala pengaturan semua udh akurasi tinggi tapi ini tidak kedetectminta di aktifkan lokasi pdhal jelas lokasi udh aktif udah gw update juga tolong dibenerin lagi soalnya juga gw bandingin dengan aplikasi yg lain contoh buka grabfood  lancar jaya tolong lah sering kaya gini,negatif
sudah bagus tapi kadang bikin bingung ketika aplikasi nya di matikanjadi seolah belum berangkat ke tempat titik jemput juga utk go food ketika ada tempat yg memang sudah ditutup  mohon utk di hapus dri aplikasi go food nya supaya tidak membingungkan customer juga utk para driver coba deh utk lebih ramah kepada para penumpang selamat bekerja smoga sukses,positif
kalau order gocar selalu dapet posisi yg jauh dari titik jemput dan akhirnya driver sendiri minta saya untuk cancel kadang juga ada driver gocar yg malah tidak bergerak mobilnya padahal tidak macet dan posisi dekat tolong diperbaiki lagi untuk gocar supaya ketika order bisa dapet driver yang posisi terdekat dari titik jemput terimakasih,negatif
aplikasi yang sangat membantu bisnis saya sangat mudah sekali di gunakan trimakasih untuk aplikasi inisemoga kedepanya makin mudahuntuk pengguna yang katanya lemot mungkin internet anda saya pengguna di luar negri lancar dan mudah untuk tranfer uwang,positif
terlalu sering up date sistem shg mengganggu saat buru diperlukan utk pesan gocar jd menghambat aktifitas blm pula kalo gadget nya penuh memori jd hrs hapus dl biar bisa di up date ke menu baru kenapa kalo ada maintenance ga langsung aja menjadi yg lbh canggih kenapa hrs seringdicicil maintenance menyebabkan org jd males menggunakan aplikasi ini,negatif
saya sudah coba upgrade akun sudah lakukan instruksi foto diri dan ktp juga katanya akan ada pemberitahuan besoknya waktu di cek lagi harus diulang tanpa ada pemberitahuan mohon diperbaiki jika memang tidak akan memberi pemberitahuan maka jangan menuliskan keterengan tersebut mungkin bisa ditambahkan juga berapa lama verifikasi dari pihak gojek bukan hanya keterangan sedang mengunduh data dan tibatiba minta diulang dari awal,negatif
kecewa banget sebagai pengguna lama gojek saat memesan dan lama tidak ada yang ambil pesanan saya mencoba cancel tapi malah naik harganya tolong ya para driver jgn di kacangin pesanan customer dan saat tidak ad yang ambil dan otomatis tercancel malah naik juga harga nya ngotak dong,negatif
assalamualaikum maaf karena saya ngasih  bintang sejujurnya pertama kali saya download aplikasi gojek tuh gak selalu minta update mulu makanya bikin nyaman aman dan terkendali gitu jadi sesuai dengan memori dan sesuai dengan kenyamanan konsumen gitu selebihnya udah pas kok makasih dan mohon untuk tidak meng update aplikasi lagi karena kasihan kalau ada yang tidak bisa update atau susah diatur memorinya mohon kerja sama nya makasih ,positif
saya sih ga ada masalah sama aplokasiy tapi saran aja buat developer kasihan juga para driver kalo tiba tiba di cancel makanan yang ga cuma  atau  terutama gofood tolong di update lah itu rating untuk customer  atau semacam itu deh jd cstmr yg sering order fiktif agak berkurang,positif
seandainya gak ada bug sama aplikasinya bakalan ngasih bintang  aplikasi suka keluar sendiri kadang juga suka membuka sendiri padahal saya sama sekali tidak membuka aplikasi gojek kadangkadang saat memesan gofood aplikasi menjadi freeze dan pesanan saya pun ditolak yang lebih sering driver sama sekali tidak jalan di dalam peta padahal driver sudah jalan sedari tadi untuk developer tolong diperbaiki semua masalahnya,netral
aplikasi udah lumayan tp sayang maps g akuratsering gak conect dgn google maps sehingga alamat tujuan tidak ketemutdk ada mau tidak mau terpaksa harus klik petatolong diperbaiki thx,positif
kecewa berat sama aplikasi ini sudah topup mau di transfer tapi ga bisa terus harus upgrade lagi dan lagi padahal waktu itu sudah ada notifikasi sudah terdaftar sebagai goplay plus  dan tertahanlah saldo saya,negatif
